產業類別,公司代號,公司名稱,非擔任主管職務之全時員工資訊-員工薪資總額(仟元),非擔任主管職務之全時員工資訊-員工人數-年度平均(人),非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-114年,非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-113年,員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-114年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-113年,員工薪資-中位數調整變動情形(%),非擔任主管職務之全時員工資訊-每股盈餘(元/股),非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-平均數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-平均數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-平均數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-平均數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-中位數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-中位數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-中位數調整變動情形(%),非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-中位數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-中位數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-中位數調整變動情形(%),同業公司資訊-員工薪資-平均數(仟元/人),同業公司資訊-平均每股盈餘(元/股),薪資統計情形-非經理人之全時員工薪資平均數未達50萬元,薪資統計情形-公司EPS獲利表現較同業為佳，惟非經理人之全時員工薪資平均數低於同業水準,薪資統計情形-公司EPS較前一年度成長，惟非經理人之全時員工薪資平均數較前一年度減少),薪資統計情形-公司經營績效與員工薪酬之關聯性及合理性說明,薪資統計情形-具體改善措施說明
"紡織纖維","1417","嘉裕","128656","206","625","557","12.21%","599","486","23.25%","0.62","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1418","東華","16743","27","620","659","-5.92%","549","545","0.73%","-1.29","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1419","新紡","455210","620","734","711","3.23%","632","596","6.04%","4.11","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","Y","N","本公司114年度獲利成長主要來源為業外投資收益及股利收入，屬非常態性質， 與員工勞務貢獻連結性有限，而本公司114年度員工平均薪資已較113年度有所提升。","本公司將以本業營業利益為基準，優先調整薪資偏低職類，逐步縮小與同業之差距。",
"紡織纖維","1423","利華","35225","39","903","576","56.77%","727","534","36.14%","4.36","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"運動休閒","1432","大魯閣","199314","313","637","579","10.02%","538","495","8.69%","6.03","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","5.10","N","Y","N","本公司薪酬制度兼顧市場競爭力及經營績效，除固定薪資外，並透過績效獎金、年終獎金及員工酬勞及福利措施回饋員工。本年度獲利增加係因認列一次性處分利益，非經常性營運成果，薪酬政策仍以本業經營績效為考量基礎。","本公司將持續檢視市場薪酬水準，強化績效導向獎酬機制，推動年度調薪及人才培育制度，並優化薪酬福利措施，兼顧公司永續經營與員工福祉，透過成果共享機制，逐步提升員工薪酬水準，強化人才留任與企業永續發展。",
"紡織纖維","1434","福懋","1478404","2545","581","555","4.68%","513","489","4.91%","0.51","            631","不適用","-","            501","不適用","-","            564","不適用","-","            474","不適用","-","767","1.15","N","N","N","","",
"其他","1435","中福","5200","5","1040","1033","0.68%","1279","625","104.64%","-0.41","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","922","2.61","N","N","N","","",
"建材營造","1436","華友聯","38378","39","984","1096","-10.22%","918","1052","-12.74%","5.39","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","963","2.29","N","N","N","","",
"其他","1437","勤益控","18171","22","826","818","0.98%","512","485","5.57%","2.41","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","922","2.61","N","N","N","","",
"建材營造","1438","三地開發","5221","8","653","588","11.05%","551","573","-3.84%","1.74","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","963","2.29","N","N","N","","",
"建材營造","1439","雋揚","7008","9","779","660","18.03%","782","641","22.00%","3.21","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","963","2.29","N","Y","N","公司屬新創事業逐步成長，也因為產業特性目前經營獲利營收主要來自合建投資案，整體員工人數較中大型建商仍屬偏少，且人力結構中非擔任主管職務之全時員工以新進同仁較多且年資尚淺基數較低。","公司於115年4月完成非擔任主管職務員工調薪、5月董事會已通過調整基層員工薪資之「一定範圍」，另公司建案將陸續交屋，經營績效亦會實質回饋同仁，且透過多元福利政策，補強非現金報酬，以幸福企業為目標。",
"紡織纖維","1440","南紡","480026","777","618","610","1.31%","562","558","0.72%","-0.15","            650","不適用","-","            514","不適用","-","            587","不適用","-","            493","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1441","大東","14603","21","695","603","15.26%","624","547","14.08%","-0.45","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"建材營造","1442","名軒","38195","42","909","1269","-28.37%","777","1099","-29.30%","3.03","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","963","2.29","N","Y","N","本公司114年度EPS優於同業，係個案完工持續入帳之成果，並已反映於相應員工之獎酬；另員工人數較去年增加，又有人員異動之緣故，離職與新進人員的薪資差，故影響整體平均薪資。","公司每年進行年度調薪，亦持續針對同業市場薪資水準進行內部調薪",
"其他","1443","立益物流","79722","114","699","676","3.40%","693","675","2.67%","1.13","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","922","2.61","N","N","N","","",
"紡織纖維","1444","力麗","505597","914","553","544","1.65%","477","472","1.06%","-0.78","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1445","大宇","160926","222","725","608","19.24%","603","552","9.24%","-0.87","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1446","宏和","28734","36","798","661","20.73%","681","535","27.29%","1.62","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1447","力鵬","781831","1243","629","611","2.95%","562","553","1.63%","-0.97","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1449","佳和","424309","810","524","580","-9.66%","494","555","-10.99%","0.12","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1451","年興","134627","166","811","846","-4.14%","732","698","4.87%","1.76","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","Y","EPS成長係因114年度處份投資性不動產。
營業利益較前一年度降低44%，故薪資平均數較前一年度低。","提升生產效率縮短產品開發與製程，增加產品高附加價值，以增進經營績效與員工薪資。",
"紡織纖維","1452","宏益","118291","217","545","665","-18.05%","493","574","-14.11%","-0.41","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"建材營造","1453","大將","6725","11","611","612","-0.16%","600","596","0.67%","0.04","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","963","2.29","N","N","Y","本公司員工人數加權平均分別為
10.83人(四捨五入為11人)及
10.43人(10人)計算平均數分別為
621仟元(611仟元)及588仟元
(612仟元),因計算採四捨五入
取整數造成薪資平均數較前一年度
減少(實際上係增加)","落實基層員工調整薪資或分派酬勞,
將依公司章程規定,公司如有獲利,
提撥員工酬勞,員工酬勞數額中,應
提撥不低於20%為基層員工分派酬勞.",
"紡織纖維","1454","台富","209829","369","569","558","1.97%","508","503","0.99%","-1.12","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1455","集盛","776104","1169","664","629","5.56%","582","568","2.46%","-0.99","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"建材營造","1456","怡華","14452","22","657","593","10.79%","620","588","5.44%","3.41","            633","不適用","-","            685","不適用","-","            646","不適用","-","            589","不適用","-","963","2.29","N","Y","N","本公司114年度員工薪酬較之113年度平均成長11%，主要產業為不動產部，次要為紡織部，114年紡織部毛利率4%、平均薪資63.2萬元，114年不動產部毛利率35%，其平均薪資62.5萬元，員工薪酬主係以整體營運考量。","本公司將適時視市場薪資動態、整體經濟及產業景氣變動、政府法令規定之必要而有所調整員工薪酬，並依據其學經歷、專業知識及技術、專業年資經驗及個人績效表現而定，依公司營運績效及員工個人績效表現發放獎金。",
"紡織纖維","1457","宜進","12092","15","806","845","-4.62%","653","759","-13.97%","1.18","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","Y","1、114年農曆年在一月，114年的終獎金提早於113年12月發放。(非經常性薪資發放時點)
2、114年下半年有2位資深非擔任主管的員工退休及離職，拉低了114年員工薪資平均數。","本公司會注意年終獎金發放的時間，及在每年度平均分配員工非經常性薪資。",
"紡織纖維","1459","聯發","15564","22","707","483","46.38%","620","404","53.47%","0.81","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1460","宏遠","798074","1388","575","548","4.93%","515","492","4.67%","-0.27","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1463","強盛新","57654","116","497","557","-10.77%","410","521","-21.31%","0.13","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","Y","N","N","本公司員工以染整事業部生產線人員為主，受近年產業景氣影響，產量及加班減少，致非主管全時員工平均薪資偏低；惟仍依法提供薪資、獎金及福利，並依績效及營運狀況適時調整薪酬。","本公司將持續推動營運改善、提升接單量及生產效率，並定期檢視薪酬及福利制度，參考市場薪資水準及同業情形適時調整員工待遇，透過調薪、獎金及人才培育措施，提升員工整體薪酬水準及留任意願。",
"紡織纖維","1464","得力","385870","654","590","580","1.72%","539","526","2.47%","0.35","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1465","偉全","73351","143","513","554","-7.40%","467","491","-4.89%","-0.33","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1466","聚隆","192589","301","640","611","4.75%","612","606","0.99%","-1.07","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1467","南緯","104990","151","695","702","-1.00%","599","629","-4.77%","-0.45","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1468","昶和","22820","39","585","606","-3.47%","541","542","-0.18%","0.21","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1470","大統新創","143104","228","628","634","-0.95%","538","547","-1.65%","0.78","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"電子零組件業","1471","首利","17739","23","771","769","0.26%","818","818","0.00%","0.03","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"建材營造","1472","三洋實業","37881","40","947","826","14.65%","798","665","20.00%","6.40","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","963","2.29","N","Y","N","主要係因在建工案工期較長，目前尚未完工所致。
本公司營運方面循序漸進穩定成長，員工薪資平均數較去年度略有提升，今後會持續提升員工薪資水準，與員工共享公司成就。","未來隨著完工工程數量增加，以完工工程績效連動獎金機制，依實際完成情形發放獎金，持續提升員工薪資水準。
公司亦有訂定制度化加薪辦法，每年依公司營運成果予員工加薪。",
"紡織纖維","1473","台南","225648","320","705","648","8.80%","631","558","13.08%","0.57","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1474","弘裕","252203","413","611","577","5.89%","556","539","3.15%","0.34","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1475","業旺","11741","20","587","762","-22.97%","587","647","-9.27%","2.72","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","Y","N","本公司依員工能力及績效核定薪酬，並參酌公司營運成果調整。114年因新進員工增加，平均年資較短，且營運表現較113年略為下滑，致整體薪酬較前一年度減少。","提升公司未來獲利能力，並依據公司經營成果及員工績效表現進行評估，將經營成果適當回饋予員工。",
"紡織纖維","1476","儒鴻","1891596","1781","1062","1103","-3.72%","912","961","-5.10%","20.10","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"紡織纖維","1477","聚陽","1319026","803","1643","1629","0.86%","1479","1443","2.49%","14.65","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","767","1.15","N","N","N","","",
"電機機械","1503","士電","2502568","2191","1142","1080","5.74%","921","892","3.25%","6.27","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","N","N","N","","",
"電機機械","1504","東元","2321587","2221","1045","999","4.60%","802","793","1.13%","2.42","          1,138","不適用","-","            846","不適用","-","            862","不適用","-","            708","不適用","-","910","1.58","N","N","N","","",
"電機機械","1506","正道","146918","280","525","539","-2.60%","473","492","-3.86%","0.06","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","N","N","N","","",
"汽車工業","1512","瑞利","27112","36","753","567","32.80%","657","472","39.19%","0.19","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","N","","",
"電機機械","1513","中興電","1789719","1856","964","942","2.34%","869","828","4.95%","8.07","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","N","N","N","","",
"電機機械","1514","亞力","702211","679","1034","977","5.83%","895","846","5.79%","3.30","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","N","N","N","","",
"電機機械","1515","力山","391685","613","639","525","21.71%","548","431","27.15%","0.97","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","N","N","N","","",
"其他","1516","川飛","997","1","997","689","44.70%","779","689","13.06%","0.04","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","922","2.61","N","N","N","","",
"電機機械","1517","利奇","258051","545","473","453","4.42%","430","409","5.13%","-0.69","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","Y","N","N","114年度因自行車產業受全球通膨與庫存影響，整體市場需求量並未增加，致本公司114年度營收未成長，獲利仍不理想。惟114年度員工薪資平均數及中位數較前一年度提高，待提升營運績效，優化員工薪酬福利。","本公司面對自行車產業結構性變革，持續加強財務風險管控，致力投入ESG和永續發展的工程；審慎因應市場變化，穩健推動營運改善與轉型策略，以增加公司獲利並提升員工福利。",
"電機機械","1519","華城","1934157","1098","1762","1727","2.03%","1177","1159","1.55%","13.99","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","N","N","N","","",
"汽車工業","1521","大億","418770","668","627","603","3.98%","577","541","6.65%","0.87","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","N","","",
"汽車工業","1522","堤維西","1002833","1579","635","656","-3.20%","566","585","-3.25%","1.72","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","N","","",
"汽車工業","1524","耿鼎","273600","422","648","689","-5.95%","556","594","-6.40%","1.95","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","N","","",
"汽車工業","1525","江申","203607","300","679","664","2.26%","626","613","2.12%","3.21","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","N","","",
"電機機械","1526","日馳","87028","139","626","584","7.19%","498","460","8.26%","-0.11","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","N","N","N","","",
"電機機械","1527","鑽全","413767","657","630","645","-2.33%","554","568","-2.46%","1.52","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","N","N","N","","",
"電機機械","1528","恩德","173867","261","666","665","0.15%","579","580","-0.17%","-0.35","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","N","N","N","","",
"電機機械","1529","樂事綠能","39026","76","514","528","-2.65%","455","506","-10.08%","1.01","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","N","N","Y","114年度EPS較113年度佳，係因台電風力訴訟案之鉅額調解金入帳，屬營業外收入之挹注。本公司薪資調整及獎酬乃以年度績效考核依據，以提撥年度獲利固定比例(近幾年均為1%)之數額，依年度考評作為員工薪酬發放之依據。","配合台電強韌電網政策之商機，增加產品規格之認證，並拓展新客源及業務，以取得更多標案及訂單，待公司獲利穩定成長時，再檢討薪資結構,加強績效與獎酬之連結，以提高員工福利。",
"電機機械","1530","亞崴","194699","294","662","693","-4.47%","628","638","-1.57%","-2.45","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","N","N","N","","",
"電機機械","1531","高林股","74781","85","880","792","11.11%","793","712","11.38%","-0.12","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","N","N","N","","",
"電機機械","1532","勤美","230606","284","812","802","1.25%","732","645","13.49%","0.98","            780","不適用","-","            857","不適用","-","            710","不適用","-","            770","不適用","-","910","1.58","N","N","N","本公司依章程規定，年度獲利提撥 2.5%以上為員工酬勞，其中不少於30%作為基層員工分酬勞。
114年公司EPS為 0.98，並調整 1%~4% 薪資確保營運績效合理回饋員工。","NA",
